 Time,Vel,PitchCmd,Pitch,RateCmd,Rate,TorqueCmd
 00.02, 00.03, 00.47,-03.99, 02.46, 00.64
 00.02, 00.05, 00.48,-04.10, 02.24, 00.63
 00.02, 00.03, 00.50,-04.46, 02.01, 00.65
 00.02, 00.02, 00.52,-04.81, 01.90, 00.67
 00.03,-00.00, 00.53,-05.20, 01.45, 00.67
 00.03,-00.03, 00.54,-05.64, 00.90, 00.65
 00.03,-00.06, 00.55,-06.06, 00.34, 00.64
 00.04,-00.10, 00.54,-06.50,-00.56, 00.59
 00.04,-00.15, 00.53,-06.97,-01.23, 00.57
 00.05,-00.21, 00.51,-07.31,-01.90, 00.54
 00.05,-00.25, 00.48,-07.60,-02.24, 00.54
 00.06,-00.30, 00.45,-07.86,-02.91, 00.49
 00.06,-00.34, 00.42,-08.00,-03.13, 00.49
 00.06,-00.38, 00.38,-08.04,-03.47, 00.46
 00.07,-00.41, 00.34,-08.04,-03.80, 00.42
 00.07,-00.43, 00.29,-07.86,-03.92, 00.39
 00.07,-00.45, 00.25,-07.71,-04.25, 00.35
 00.07,-00.47, 00.20,-07.45,-04.36, 00.31
 00.07,-00.47, 00.16,-07.11,-04.36, 00.27
 00.07,-00.46, 00.11,-06.66,-04.36, 00.23
 00.07,-00.45, 00.07,-06.12,-03.80, 00.23
 00.07,-00.43, 00.03,-05.54,-03.36, 00.22
 00.06,-00.40,-00.01,-04.94,-03.13, 00.18
 00.06,-00.37,-00.04,-04.32,-02.57, 00.17
 00.06,-00.34,-00.06,-03.89,-02.13, 00.18
 00.05,-00.30,-00.08,-03.28,-01.12, 00.22
 00.05,-00.24,-00.10,-02.54,-00.78, 00.18
 00.04,-00.20,-00.10,-02.12, 00.11, 00.22
 00.04,-00.15,-00.10,-01.64, 00.78, 00.24
 00.03,-00.09,-00.09,-01.15, 01.68, 00.28
 00.03,-00.04,-00.08,-00.75, 02.35, 00.31
 00.02, 00.00,-00.05,-00.56, 02.80, 00.34
 00.02, 00.04,-00.03,-00.46, 03.25, 00.37
 00.02, 00.08, 00.01,-00.34, 03.58, 00.39
 00.01, 00.10, 00.04,-00.48, 03.80, 00.43
 00.01, 00.12, 00.08,-00.64, 03.69, 00.43
 00.01, 00.15, 00.11,-00.75, 03.80, 00.46
 00.01, 00.15, 00.15,-01.06, 03.58, 00.46
 00.01, 00.15, 00.18,-01.49, 04.14, 00.56
 00.01, 00.16, 00.22,-01.74, 03.92, 00.57
 00.01, 00.16, 00.25,-02.00, 03.47, 00.55
 00.01, 00.15, 00.29,-02.57, 03.36, 00.59
 00.01, 00.14, 00.31,-02.94, 02.46, 00.54
 00.01, 00.10, 00.33,-03.48, 01.90, 00.54
 00.02, 00.04, 00.35,-04.25, 01.12, 00.54
 00.03,-00.01, 00.35,-04.85, 00.78, 00.56
 00.03,-00.05, 00.35,-05.31,-00.11, 00.52
 00.03,-00.09, 00.35,-05.72,-00.78, 00.49
 00.04,-00.15, 00.33,-06.15,-01.45, 00.47
 00.04,-00.19, 00.31,-06.42,-01.90, 00.45
 00.05,-00.24, 00.29,-06.74,-02.46, 00.43
 00.05,-00.28, 00.25,-06.91,-02.80, 00.41
 00.06,-00.32, 00.22,-06.92,-03.47, 00.35
 00.06,-00.34, 00.18,-06.84,-03.36, 00.35
 00.06,-00.34, 00.15,-06.61,-02.80, 00.38
 00.06,-00.33, 00.12,-06.20,-02.35, 00.39
 00.05,-00.30, 00.10,-05.73,-01.68, 00.41
 00.05,-00.28, 00.08,-05.38,-01.45, 00.39
 00.05,-00.26, 00.07,-05.09,-01.12, 00.40
 00.05,-00.24, 00.05,-04.76,-01.12, 00.36
 00.05,-00.23, 00.04,-04.52,-01.34, 00.32
 00.05,-00.22, 00.02,-04.34,-01.12, 00.32
 00.04,-00.20, 00.02,-04.13,-00.90, 00.32
 00.04,-00.20, 00.02,-04.08,-00.78, 00.33
 00.04,-00.19,-00.01,-03.83,-00.78, 00.30
 00.04,-00.17,-00.01,-03.59,-00.34, 00.33
 00.04,-00.16,-00.01,-03.44,-00.22, 00.32
 00.04,-00.14,-00.01,-03.33, 00.11, 00.34
 00.03,-00.11,-00.01,-03.04, 00.67, 00.37
 00.03,-00.11,-00.01,-03.05, 00.78, 00.38
 00.03,-00.06, 00.00,-02.67, 01.23, 00.39
 00.03,-00.06, 00.02,-02.85, 01.23, 00.41
 00.03,-00.04, 00.02,-02.74, 01.23, 00.40
 00.03,-00.04, 00.04,-02.82, 01.01, 00.38
 00.03,-00.04, 00.05,-02.95, 01.34, 00.43
 00.02,-00.01, 00.07,-02.92, 01.68, 00.46
 00.02,-00.01, 00.08,-03.03, 01.68, 00.47
 00.02,-00.01, 00.10,-03.17, 01.45, 00.46
 00.02,-00.01, 00.11,-03.27, 01.45, 00.47
 00.03,-00.03, 00.12,-03.60, 01.01, 00.46
 00.03,-00.04, 00.12,-03.78, 00.67, 00.45
 00.03,-00.04, 00.13,-03.88, 00.56, 00.44
 00.03,-00.06, 00.13,-04.13, 00.56, 00.47
 00.03,-00.07, 00.14,-04.27, 00.34, 00.46
 00.03,-00.08, 00.13,-04.33, 00.00, 00.43
 00.03,-00.09, 00.14,-04.47, 00.11, 00.46
 00.03,-00.09, 00.14,-04.49, 00.22, 00.47
 00.03,-00.10, 00.14,-04.70, 00.11, 00.48
